distribution,replication_id,cell_id,solution_location,candidate_cost_cny,independent_cost_cny,grid_cost_cny,grid_points,excess_cost_cny,grid_excess_cny
GAUSSIAN,36,STRESS_CONTRACT_CLEAR,interior,5114364.83755318,5114364.83755318,5114364.870857424,10001,0.0,0.0333042442798614
EMP,36,STRESS_CONTRACT_CLEAR,interior,5076023.134385906,5076023.134385906,5076023.134385906,10001,0.0,0.0
GAUSSIAN,36,STRESS_CONTRACT_NEAR_HIGH,interior,5114364.83755318,5114364.83755318,5114364.871241189,10001,0.0,0.0336880087852478
EMP,36,STRESS_CONTRACT_NEAR_HIGH,interior,5076023.134385906,5076023.134385906,5076023.134385906,10001,0.0,0.0
GAUSSIAN,36,STRESS_CAPACITY_NEAR,interior,5114364.83755318,5114364.83755318,5114364.871621056,10001,0.0,0.0340678766369819
EMP,36,STRESS_CAPACITY_NEAR,interior,5076023.134385906,5076023.134385906,5076023.134385906,10001,0.0,0.0
GAUSSIAN,36,STRESS_CAPACITY_CLEAR,interior,5114364.83755318,5114364.83755318,5114364.862266319,10001,0.0,0.0247131390497088
EMP,36,STRESS_CAPACITY_CLEAR,interior,5076023.134385906,5076023.134385906,5076023.134385906,10001,0.0,0.0
GAUSSIAN,37,BASE_ACTUAL_NEAR,interior,6016291.160998602,6016291.160998602,6016291.167609611,10001,0.0,0.0066110081970691
EMP,37,BASE_ACTUAL_NEAR,interior,5979516.659925407,5979516.659925407,5979525.720581485,10001,0.0,9.06065607815981
GAUSSIAN,37,BASE_CAPACITY_NEAR,interior,6016291.160998602,6016291.160998602,6016291.162990683,10001,0.0,0.001992080360651
EMP,37,BASE_CAPACITY_NEAR,interior,5979516.659925407,5979516.659925407,5979523.124754703,10001,0.0,6.464829295873642
GAUSSIAN,37,STRESS_ACTUAL_CLEAR,lower,5593770.1403616825,5593770.1403616825,5593770.1403616825,10001,0.0,0.0
EMP,37,STRESS_ACTUAL_CLEAR,lower,5724776.830570707,5724776.830570707,5724776.830570707,10001,0.0,0.0
GAUSSIAN,37,STRESS_ACTUAL_NEAR,lower,5381826.489387001,5381826.489387001,5381826.489387001,10001,0.0,0.0
EMP,37,STRESS_ACTUAL_NEAR,lower,5504200.461275261,5504200.461275261,5504200.461275261,10001,0.0,0.0
GAUSSIAN,37,STRESS_CONTRACT_NEAR_LOW,lower,5376203.062273742,5376203.062273742,5376203.062273742,10001,0.0,0.0
EMP,37,STRESS_CONTRACT_NEAR_LOW,lower,5493775.116467212,5493775.116467212,5493775.116467212,10001,0.0,0.0
GAUSSIAN,37,STRESS_CONTRACT_CLEAR,interior,5371915.38657662,5371915.38657662,5371915.410986362,10001,0.0,0.0244097420945763
EMP,37,STRESS_CONTRACT_CLEAR,interior,5410516.154192195,5410516.154192195,5410516.154192195,10001,0.0,0.0
GAUSSIAN,37,STRESS_CONTRACT_NEAR_HIGH,interior,5371915.38657662,5371915.38657662,5371915.39326222,10001,0.0,0.0066855996847152
EMP,37,STRESS_CONTRACT_NEAR_HIGH,interior,5410516.154192195,5410516.154192195,5410516.154192195,10001,0.0,0.0
GAUSSIAN,37,STRESS_CAPACITY_NEAR,interior,5371915.38657662,5371915.38657662,5371915.386861158,10001,0.0,0.0002845376729965
EMP,37,STRESS_CAPACITY_NEAR,interior,5410516.154192195,5410516.154192195,5410516.154192195,10001,0.0,0.0
GAUSSIAN,37,STRESS_CAPACITY_CLEAR,interior,5371915.38657662,5371915.38657662,5371915.387947686,10001,0.0,0.0013710660859942
EMP,37,STRESS_CAPACITY_CLEAR,interior,5410516.154192195,5410516.154192195,5410516.154192195,10001,0.0,0.0
GAUSSIAN,38,BASE_ACTUAL_NEAR,interior,6060647.18981096,6060647.18981096,6060647.197237482,10001,0.0,0.0074265226721763
EMP,38,BASE_ACTUAL_NEAR,interior,5990396.57504031,5990396.57504031,5990406.074551066,10001,0.0,9.49951075669378
GAUSSIAN,38,BASE_CAPACITY_NEAR,interior,6060647.18981096,6060647.18981096,6060647.203186414,10001,0.0,0.0133754545822739
EMP,38,BASE_CAPACITY_NEAR,interior,5990396.57504031,5990396.57504031,5990405.254816295,10001,0.0,8.679775984957814
GAUSSIAN,38,STRESS_ACTUAL_CLEAR,lower,5566537.348165148,5566537.348165148,5566537.348165148,10001,0.0,0.0
EMP,38,STRESS_ACTUAL_CLEAR,lower,5659496.741914542,5659496.741914542,5659496.741914542,10001,0.0,0.0
GAUSSIAN,38,STRESS_ACTUAL_NEAR,lower,5394172.43407442,5394172.43407442,5394172.43407442,10001,0.0,0.0
EMP,38,STRESS_ACTUAL_NEAR,lower,5381618.859115591,5381618.859115591,5381618.859115591,10001,0.0,0.0
GAUSSIAN,38,STRESS_CONTRACT_NEAR_LOW,interior,5394128.902751762,5394128.902751762,5394128.902768794,10001,0.0,1.703202724456787e-05
EMP,38,STRESS_CONTRACT_NEAR_LOW,lower,5367185.5955731785,5367185.5955731785,5367185.5955731785,10001,0.0,0.0
GAUSSIAN,38,STRESS_CONTRACT_CLEAR,interior,5394128.902751762,5394128.902751762,5394128.919802329,10001,0.0,0.0170505661517381
EMP,38,STRESS_CONTRACT_CLEAR,interior,5344876.938687125,5344876.938687125,5344876.938687125,10001,0.0,0.0
GAUSSIAN,38,STRESS_CONTRACT_NEAR_HIGH,interior,5394128.902751762,5394128.902751762,5394128.92674556,10001,0.0,0.0239937976002693
EMP,38,STRESS_CONTRACT_NEAR_HIGH,interior,5344876.938687125,5344876.938687125,5344876.938687125,10001,0.0,0.0
GAUSSIAN,38,STRESS_CAPACITY_NEAR,interior,5394128.902751762,5394128.902751762,5394128.934734698,10001,0.0,0.0319829359650611
EMP,38,STRESS_CAPACITY_NEAR,interior,5344876.938687125,5344876.938687125,5344876.938687125,10001,0.0,0.0
GAUSSIAN,38,STRESS_CAPACITY_CLEAR,interior,5394128.902751762,5394128.902751762,5394128.919802329,10001,0.0,0.0170505661517381
EMP,38,STRESS_CAPACITY_CLEAR,interior,5344876.938687125,5344876.938687125,5344876.938687125,10001,0.0,0.0
GAUSSIAN,39,BASE_ACTUAL_NEAR,interior,5612931.028621021,5612931.028621022,5612931.055161141,10001,0.0,0.0265401201322674
EMP,39,BASE_ACTUAL_NEAR,interior,5608967.697311595,5608967.697311595,5608977.81440702,10001,0.0,10.11709542479366
GAUSSIAN,39,BASE_CAPACITY_NEAR,interior,5612931.028621021,5612931.028621022,5612931.030656129,10001,0.0,0.0020351083949208
EMP,39,BASE_CAPACITY_NEAR,interior,5608967.697311595,5608967.697311595,5608977.609473326,10001,0.0,9.912161731161175
GAUSSIAN,39,STRESS_ACTUAL_CLEAR,lower,5403341.23062285,5403341.23062285,5403341.23062285,10001,0.0,0.0
EMP,39,STRESS_ACTUAL_CLEAR,lower,5495978.948433137,5495978.948433137,5495978.948433137,10001,0.0,0.0
GAUSSIAN,39,STRESS_ACTUAL_NEAR,lower,5042672.734584127,5042672.734584127,5042672.734584127,10001,0.0,0.0
EMP,39,STRESS_ACTUAL_NEAR,lower,5133512.099383134,5133512.099383134,5133512.099383134,10001,0.0,0.0
GAUSSIAN,39,STRESS_CONTRACT_NEAR_LOW,lower,5025694.767061492,5025694.767061492,5025694.767061492,10001,0.0,0.0
EMP,39,STRESS_CONTRACT_NEAR_LOW,lower,5107448.7373630125,5107448.7373630125,5107448.7373630125,10001,0.0,0.0
GAUSSIAN,39,STRESS_CONTRACT_CLEAR,interior,4987145.024717327,4987145.024717327,4987145.044431337,10001,0.0,0.0197140099480748
EMP,39,STRESS_CONTRACT_CLEAR,interior,5017284.380796127,5017284.380796127,5017284.380796127,10001,0.0,0.0
GAUSSIAN,39,STRESS_CONTRACT_NEAR_HIGH,interior,4987145.024717327,4987145.024717327,4987145.025114786,10001,0.0,0.0003974586725234
EMP,39,STRESS_CONTRACT_NEAR_HIGH,interior,5017284.380796127,5017284.380796127,5017284.380796127,10001,0.0,0.0
GAUSSIAN,39,STRESS_CAPACITY_NEAR,interior,4987145.024717327,4987145.024717327,4987145.034446857,10001,0.0,0.0097295297309756
EMP,39,STRESS_CAPACITY_NEAR,interior,5017284.380796127,5017284.380796127,5017284.380796127,10001,0.0,0.0
GAUSSIAN,39,STRESS_CAPACITY_CLEAR,interior,4987145.024717327,4987145.024717327,4987145.026897857,10001,0.0,0.0021805297583341
EMP,39,STRESS_CAPACITY_CLEAR,interior,5017284.380796127,5017284.380796127,5017284.380796127,10001,0.0,0.0
GAUSSIAN,40,BASE_ACTUAL_NEAR,interior,5570015.406218185,5570015.406218186,5570015.40674571,10001,0.0,0.0005275253206491
EMP,40,BASE_ACTUAL_NEAR,interior,5453200.6182191335,5453200.6182191335,5453206.423289515,10001,0.0,5.805070381611586
GAUSSIAN,40,BASE_CAPACITY_NEAR,interior,5570015.406218185,5570015.406218185,5570015.410694263,10001,0.0,0.0044760778546333
EMP,40,BASE_CAPACITY_NEAR,interior,5453200.6182191335,5453200.6182191335,5453207.74070317,10001,0.0,7.122484036721289
GAUSSIAN,40,STRESS_ACTUAL_CLEAR,lower,5394574.396600772,5394574.396600772,5394574.396600772,10001,0.0,0.0
EMP,40,STRESS_ACTUAL_CLEAR,lower,5521921.105220811,5521921.105220811,5521921.105220811,10001,0.0,0.0
GAUSSIAN,40,STRESS_ACTUAL_NEAR,lower,5016633.263013222,5016633.263013222,5016633.263013222,10001,0.0,0.0
EMP,40,STRESS_ACTUAL_NEAR,lower,5068632.887012458,5068632.887012458,5068632.887012458,10001,0.0,0.0
GAUSSIAN,40,STRESS_CONTRACT_NEAR_LOW,lower,4997701.90541068,4997701.90541068,4997701.90541068,10001,0.0,0.0
EMP,40,STRESS_CONTRACT_NEAR_LOW,lower,5032144.180184287,5032144.180184287,5032144.180184287,10001,0.0,0.0
GAUSSIAN,40,STRESS_CONTRACT_CLEAR,interior,4948632.290677422,4948632.290677422,4948632.291604077,10001,0.0,0.000926655717194
EMP,40,STRESS_CONTRACT_CLEAR,interior,4866120.620097727,4866120.620097726,4866120.620097726,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,40,STRESS_CONTRACT_NEAR_HIGH,interior,4948632.290677422,4948632.290677422,4948632.292970276,10001,0.0,0.0022928537800908
EMP,40,STRESS_CONTRACT_NEAR_HIGH,interior,4866120.620097727,4866120.620097726,4866120.620097726,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,40,STRESS_CAPACITY_NEAR,interior,4948632.290677422,4948632.290677422,4948632.306296001,10001,0.0,0.0156185794621706
EMP,40,STRESS_CAPACITY_NEAR,interior,4866120.620097727,4866120.620097726,4866120.620097726,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,40,STRESS_CAPACITY_CLEAR,interior,4948632.290677422,4948632.290677422,4948632.294207041,10001,0.0,0.0035296194255352
EMP,40,STRESS_CAPACITY_CLEAR,interior,4866120.620097727,4866120.620097726,4866120.620097726,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,41,BASE_ACTUAL_NEAR,interior,5910884.950459087,5910884.950459087,5910884.951416444,10001,0.0,0.0009573567658662
EMP,41,BASE_ACTUAL_NEAR,interior,5959097.797241997,5959097.797241997,5959102.956378561,10001,0.0,5.159136564470828
GAUSSIAN,41,BASE_CAPACITY_NEAR,interior,5910884.950459087,5910884.950459087,5910884.950486936,10001,0.0,2.784840762615204e-05
EMP,41,BASE_CAPACITY_NEAR,interior,5959097.797241997,5959097.797241997,5959105.278960419,10001,0.0,7.481718421913683
GAUSSIAN,41,STRESS_ACTUAL_CLEAR,lower,5487426.106809215,5487426.106809215,5487426.106809215,10001,0.0,0.0
EMP,41,STRESS_ACTUAL_CLEAR,lower,5482291.272209125,5482291.272209125,5482291.272209125,10001,0.0,0.0
GAUSSIAN,41,STRESS_ACTUAL_NEAR,lower,5257170.015455805,5257170.015455805,5257170.015455805,10001,0.0,0.0
EMP,41,STRESS_ACTUAL_NEAR,lower,5291774.887620556,5291774.887620556,5291774.887620556,10001,0.0,0.0
GAUSSIAN,41,STRESS_CONTRACT_NEAR_LOW,lower,5253941.813646123,5253941.813646123,5253941.813646123,10001,0.0,0.0
EMP,41,STRESS_CONTRACT_NEAR_LOW,lower,5291774.887620557,5291774.887620556,5291774.887620556,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,41,STRESS_CONTRACT_CLEAR,interior,5253486.503615307,5253486.503615306,5253486.5053375065,10001,9.313225746154783e-10,0.0017221998423337
EMP,41,STRESS_CONTRACT_CLEAR,interior,5291774.887620556,5291774.887620556,5291774.887620556,10001,0.0,0.0
GAUSSIAN,41,STRESS_CONTRACT_NEAR_HIGH,interior,5253486.503615307,5253486.503615307,5253486.515806866,10001,0.0,0.0121915591880679
EMP,41,STRESS_CONTRACT_NEAR_HIGH,interior,5291774.887620556,5291774.887620556,5291774.887620556,10001,0.0,0.0
GAUSSIAN,41,STRESS_CAPACITY_NEAR,interior,5253486.503615307,5253486.503615307,5253486.535386792,10001,0.0,0.0317714856937527
EMP,41,STRESS_CAPACITY_NEAR,interior,5291774.887620556,5291774.887620556,5291774.887620556,10001,0.0,0.0
GAUSSIAN,41,STRESS_CAPACITY_CLEAR,interior,5253486.503615307,5253486.503615307,5253486.508458106,10001,0.0,0.0048427991569042
EMP,41,STRESS_CAPACITY_CLEAR,interior,5291774.887620556,5291774.887620556,5291774.887620556,10001,0.0,0.0
GAUSSIAN,42,BASE_ACTUAL_NEAR,interior,6117041.514982853,6117041.514982854,6117041.515196801,10001,0.0,0.0002139480784535
EMP,42,BASE_ACTUAL_NEAR,interior,5972363.17097525,5972363.17097525,5972369.41989786,10001,0.0,6.248922609724104
GAUSSIAN,42,BASE_CAPACITY_NEAR,interior,6117041.514982853,6117041.514982853,6117041.516616803,10001,0.0,0.0016339495778083
EMP,42,BASE_CAPACITY_NEAR,interior,5972363.17097525,5972363.17097525,5972368.2280797325,10001,0.0,5.057104482315481
GAUSSIAN,42,STRESS_ACTUAL_CLEAR,lower,5628558.866311215,5628558.866311215,5628558.866311215,10001,0.0,0.0
EMP,42,STRESS_ACTUAL_CLEAR,lower,5774068.355956383,5774068.355956383,5774068.355956383,10001,0.0,0.0
GAUSSIAN,42,STRESS_ACTUAL_NEAR,lower,5458793.228167715,5458793.228167715,5458793.228167715,10001,0.0,0.0
EMP,42,STRESS_ACTUAL_NEAR,lower,5451547.257579608,5451547.257579608,5451547.257579608,10001,0.0,0.0
GAUSSIAN,42,STRESS_CONTRACT_NEAR_LOW,interior,5457731.697006259,5457731.697006258,5457731.733988493,10001,9.313225746154783e-10,0.0369822336360812
EMP,42,STRESS_CONTRACT_NEAR_LOW,lower,5430696.56796351,5430696.56796351,5430696.56796351,10001,0.0,0.0
GAUSSIAN,42,STRESS_CONTRACT_CLEAR,interior,5457731.697006259,5457731.697006258,5457731.699575573,10001,9.313225746154783e-10,0.0025693140923976
EMP,42,STRESS_CONTRACT_CLEAR,interior,5369706.998995501,5369706.998995501,5369706.998995501,10001,0.0,0.0
GAUSSIAN,42,STRESS_CONTRACT_NEAR_HIGH,interior,5457731.697006259,5457731.697006259,5457731.721225924,10001,0.0,0.0242196647450327
EMP,42,STRESS_CONTRACT_NEAR_HIGH,interior,5369706.998995501,5369706.998995501,5369706.998995501,10001,0.0,0.0
GAUSSIAN,42,STRESS_CAPACITY_NEAR,interior,5457731.697006259,5457731.697006258,5457731.703036564,10001,9.313225746154783e-10,0.006030305288732
EMP,42,STRESS_CAPACITY_NEAR,interior,5369706.998995501,5369706.998995501,5369706.998995501,10001,0.0,0.0
GAUSSIAN,42,STRESS_CAPACITY_CLEAR,interior,5457731.697006259,5457731.697006258,5457731.700513764,10001,9.313225746154783e-10,0.0035075051710009
EMP,42,STRESS_CAPACITY_CLEAR,interior,5369706.998995501,5369706.998995501,5369706.998995501,10001,0.0,0.0
GAUSSIAN,43,BASE_ACTUAL_NEAR,interior,6002382.8380283285,6002382.838028328,6002382.860961833,10001,9.313225746154783e-10,0.0229335045441985
EMP,43,BASE_ACTUAL_NEAR,interior,6040510.718530709,6040510.718530709,6040519.775797054,10001,0.0,9.057266345247626
GAUSSIAN,43,BASE_CAPACITY_NEAR,interior,6002382.8380283285,6002382.838028328,6002382.84181617,10001,9.313225746154783e-10,0.0037878416478633
EMP,43,BASE_CAPACITY_NEAR,interior,6040510.718530709,6040510.718530709,6040511.271048781,10001,0.0,0.5525180725380778
GAUSSIAN,43,STRESS_ACTUAL_CLEAR,lower,5514023.521549085,5514023.521549085,5514023.521549085,10001,0.0,0.0
EMP,43,STRESS_ACTUAL_CLEAR,lower,5551840.497200984,5551840.497200984,5551840.497200984,10001,0.0,0.0
GAUSSIAN,43,STRESS_ACTUAL_NEAR,interior,5331894.084184103,5331894.084184103,5331894.096743129,10001,0.0,0.012559026479721
EMP,43,STRESS_ACTUAL_NEAR,lower,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,43,STRESS_CONTRACT_NEAR_LOW,interior,5331894.084184103,5331894.084184103,5331894.139868128,10001,0.0,0.0556840253993868
EMP,43,STRESS_CONTRACT_NEAR_LOW,lower,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,43,STRESS_CONTRACT_CLEAR,interior,5331894.084184103,5331894.084184102,5331894.100215744,10001,9.313225746154783e-10,0.0160316415131092
EMP,43,STRESS_CONTRACT_CLEAR,interior,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,43,STRESS_CONTRACT_NEAR_HIGH,interior,5331894.084184103,5331894.084184103,5331894.114360317,10001,0.0,0.0301762139424681
EMP,43,STRESS_CONTRACT_NEAR_HIGH,interior,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,43,STRESS_CAPACITY_NEAR,interior,5331894.084184103,5331894.084184102,5331894.091020372,10001,9.313225746154783e-10,0.0068362690508365
EMP,43,STRESS_CAPACITY_NEAR,interior,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,43,STRESS_CAPACITY_CLEAR,interior,5331894.084184103,5331894.084184102,5331894.0890553165,10001,9.313225746154783e-10,0.0048712138086557
EMP,43,STRESS_CAPACITY_CLEAR,interior,5377896.303595906,5377896.303595905,5377896.303595906,10001,9.313225746154783e-10,0.0
GAUSSIAN,44,BASE_ACTUAL_NEAR,interior,5553009.290877257,5553009.290877258,5553009.296649152,10001,0.0,0.0057718958705663
EMP,44,BASE_ACTUAL_NEAR,interior,5520163.219886322,5520163.219886322,5520170.518702613,10001,0.0,7.298816291615367
GAUSSIAN,44,BASE_CAPACITY_NEAR,interior,5553009.290877257,5553009.290877258,5553009.3129704185,10001,0.0,0.0220931619405746
EMP,44,BASE_CAPACITY_NEAR,interior,5520163.219886322,5520163.219886322,5520168.914660388,10001,0.0,5.694774066098034
GAUSSIAN,44,STRESS_ACTUAL_CLEAR,lower,5385097.55958046,5385097.55958046,5385097.55958046,10001,0.0,0.0
EMP,44,STRESS_ACTUAL_CLEAR,lower,5437218.951763343,5437218.951763343,5437218.951763343,10001,0.0,0.0
GAUSSIAN,44,STRESS_ACTUAL_NEAR,lower,4997521.351121903,4997521.351121903,4997521.351121903,10001,0.0,0.0
EMP,44,STRESS_ACTUAL_NEAR,lower,5085917.944717192,5085917.944717192,5085917.944717192,10001,0.0,0.0
GAUSSIAN,44,STRESS_CONTRACT_NEAR_LOW,lower,4978201.041303185,4978201.041303185,4978201.041303185,10001,0.0,0.0
EMP,44,STRESS_CONTRACT_NEAR_LOW,lower,5065067.255101095,5065067.255101095,5065067.255101095,10001,0.0,0.0
GAUSSIAN,44,STRESS_CONTRACT_CLEAR,interior,4929857.400163235,4929857.400163235,4929857.4422757095,10001,0.0,0.0421124743297696
EMP,44,STRESS_CONTRACT_CLEAR,interior,4948726.087222485,4948726.087222485,4948726.087222485,10001,0.0,0.0
GAUSSIAN,44,STRESS_CONTRACT_NEAR_HIGH,interior,4929857.400163235,4929857.400163235,4929857.436415318,10001,0.0,0.0362520832568407
EMP,44,STRESS_CONTRACT_NEAR_HIGH,interior,4948726.087222485,4948726.087222485,4948726.087222485,10001,0.0,0.0
GAUSSIAN,44,STRESS_CAPACITY_NEAR,interior,4929857.400163235,4929857.400163234,4929857.428992327,10001,9.313225746154783e-10,0.0288290921598672
EMP,44,STRESS_CAPACITY_NEAR,interior,4948726.087222485,4948726.087222485,4948726.087222485,10001,0.0,0.0
GAUSSIAN,44,STRESS_CAPACITY_CLEAR,interior,4929857.400163235,4929857.400163235,4929857.4052503565,10001,0.0,0.0050871213898062
EMP,44,STRESS_CAPACITY_CLEAR,interior,4948726.087222485,4948726.087222485,4948726.087222485,10001,0.0,0.0
GAUSSIAN,45,BASE_ACTUAL_NEAR,interior,6347337.828894935,6347337.828894936,6347337.842367795,10001,0.0,0.0134728606790304
EMP,45,BASE_ACTUAL_NEAR,interior,6295140.129941083,6295140.129941083,6295142.790878796,10001,0.0,2.660937713459134
GAUSSIAN,45,BASE_CAPACITY_NEAR,interior,6347337.828894935,6347337.828894935,6347337.828904629,10001,0.0,9.694136679172516e-06
EMP,45,BASE_CAPACITY_NEAR,interior,6295140.129941083,6295140.129941083,6295144.232882015,10001,0.0,4.10294093284756
GAUSSIAN,45,STRESS_ACTUAL_CLEAR,lower,5764956.170147381,5764956.170147381,5764956.170147381,10001,0.0,0.0
EMP,45,STRESS_ACTUAL_CLEAR,lower,5938811.304444318,5938811.304444318,5938811.304444318,10001,0.0,0.0
GAUSSIAN,45,STRESS_ACTUAL_NEAR,interior,5668249.646232003,5668249.646232003,5668249.681357581,10001,0.0,0.0351255778223276
EMP,45,STRESS_ACTUAL_NEAR,lower,5716584.03637444,5716584.03637444,5716584.03637444,10001,0.0,0.0
GAUSSIAN,45,STRESS_CONTRACT_NEAR_LOW,interior,5668249.646232003,5668249.646232003,5668249.646253188,10001,0.0,2.118479460477829e-05
EMP,45,STRESS_CONTRACT_NEAR_LOW,lower,5706158.691566392,5706158.691566392,5706158.691566392,10001,0.0,0.0
GAUSSIAN,45,STRESS_CONTRACT_CLEAR,interior,5668249.646232003,5668249.646232003,5668249.658419385,10001,0.0,0.0121873812749981
EMP,45,STRESS_CONTRACT_CLEAR,interior,5686699.692450182,5686699.692450181,5686699.692450181,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,45,STRESS_CONTRACT_NEAR_HIGH,interior,5668249.646232003,5668249.646232003,5668249.652454713,10001,0.0,0.0062227100133895
EMP,45,STRESS_CONTRACT_NEAR_HIGH,interior,5686699.692450182,5686699.692450181,5686699.692450181,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,45,STRESS_CAPACITY_NEAR,interior,5668249.646232003,5668249.646232003,5668249.649578626,10001,0.0,0.0033466229215264
EMP,45,STRESS_CAPACITY_NEAR,interior,5686699.692450182,5686699.692450181,5686699.692450181,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,45,STRESS_CAPACITY_CLEAR,interior,5668249.646232003,5668249.646232003,5668249.656350527,10001,0.0,0.0101185236126184
EMP,45,STRESS_CAPACITY_CLEAR,interior,5686699.692450182,5686699.692450181,5686699.692450181,10001,9.313225746154783e-10,-9.313225746154783e-10
GAUSSIAN,46,BASE_ACTUAL_NEAR,interior,6046435.616870832,6046435.616870832,6046435.631264354,10001,0.0,0.0143935224041342
EMP,46,BASE_ACTUAL_NEAR,interior,6067733.795582016,6067733.795582016,6067738.359719199,10001,0.0,4.5641371831297874
GAUSSIAN,46,BASE_CAPACITY_NEAR,interior,6046435.616870832,6046435.616870832,6046435.618012639,10001,0.0,0.001141807064414
EMP,46,BASE_CAPACITY_NEAR,interior,6067733.795582016,6067733.795582016,6067739.691788206,10001,0.0,5.896206189878285
GAUSSIAN,46,STRESS_ACTUAL_CLEAR,lower,5562626.6636730805,5562626.6636730805,5562626.6636730805,10001,0.0,0.0
EMP,46,STRESS_ACTUAL_CLEAR,lower,5641522.915718738,5641522.915718738,5641522.915718738,10001,0.0,0.0
GAUSSIAN,46,STRESS_ACTUAL_NEAR,lower,5382678.342748815,5382678.342748815,5382678.342748815,10001,0.0,0.0
EMP,46,STRESS_ACTUAL_NEAR,lower,5439703.394212511,5439703.394212511,5439703.394212511,10001,0.0,0.0
