replication_id,history,cap,baseline,delta
187,12,Q999,EMP-JOINT,0.0
187,12,UNCAPPED,KDE-MC-JOINT,0.0
187,12,UNCAPPED,EMP-JOINT,0.0
187,24,BINDING,KDE-MC-JOINT,0.0
187,24,BINDING,EMP-JOINT,0.0
187,24,DISTANT,KDE-MC-JOINT,0.0
187,24,DISTANT,EMP-JOINT,0.0
187,24,Q999,KDE-MC-JOINT,0.0
187,24,Q999,EMP-JOINT,0.0
187,24,UNCAPPED,KDE-MC-JOINT,0.0
187,24,UNCAPPED,EMP-JOINT,0.0
188,12,BINDING,KDE-MC-JOINT,0.0
188,12,BINDING,EMP-JOINT,0.0
188,12,DISTANT,KDE-MC-JOINT,0.0
188,12,DISTANT,EMP-JOINT,0.0
188,12,Q999,KDE-MC-JOINT,0.0
188,12,Q999,EMP-JOINT,0.0
188,12,UNCAPPED,KDE-MC-JOINT,0.0
188,12,UNCAPPED,EMP-JOINT,0.0
188,24,BINDING,KDE-MC-JOINT,-7.473948835020634
188,24,BINDING,EMP-JOINT,-7.473948835020634
188,24,DISTANT,KDE-MC-JOINT,-7.952557801085098
188,24,DISTANT,EMP-JOINT,-7.952557801085098
188,24,Q999,KDE-MC-JOINT,-10.406472592517833
188,24,Q999,EMP-JOINT,-10.406472592517833
188,24,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
188,24,UNCAPPED,EMP-JOINT,-7.999999999999934
189,12,BINDING,KDE-MC-JOINT,-6.4465051534205005
189,12,BINDING,EMP-JOINT,1.0274436816001329
189,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
189,12,DISTANT,EMP-JOINT,0.09266054475549987
189,12,Q999,KDE-MC-JOINT,0.2560965296739665
189,12,Q999,EMP-JOINT,0.2560965296739665
189,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999969
189,12,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
189,24,BINDING,KDE-MC-JOINT,3.1762787327403332
189,24,BINDING,EMP-JOINT,3.1762787327403332
189,24,DISTANT,KDE-MC-JOINT,2.7126262968654
189,24,DISTANT,EMP-JOINT,2.7126262968654
189,24,Q999,KDE-MC-JOINT,0.2560965296739665
189,24,Q999,EMP-JOINT,2.7936905453849663
189,24,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
189,24,UNCAPPED,EMP-JOINT,2.6666666666666665
190,12,BINDING,KDE-MC-JOINT,-9.622783886160834
190,12,BINDING,EMP-JOINT,-9.622783886160834
190,12,DISTANT,KDE-MC-JOINT,-10.572523553195
190,12,DISTANT,EMP-JOINT,-2.6199657521099002
190,12,Q999,KDE-MC-JOINT,-10.406472592517833
190,12,Q999,EMP-JOINT,-10.406472592517833
190,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
190,12,UNCAPPED,EMP-JOINT,-7.999999999999934
190,24,BINDING,KDE-MC-JOINT,7.473948835020634
190,24,BINDING,EMP-JOINT,7.473948835020634
190,24,DISTANT,KDE-MC-JOINT,0.0
190,24,DISTANT,EMP-JOINT,7.952557801085098
190,24,Q999,KDE-MC-JOINT,7.868878576806834
190,24,Q999,EMP-JOINT,0.0
190,24,UNCAPPED,KDE-MC-JOINT,0.0
190,24,UNCAPPED,EMP-JOINT,7.999999999999934
191,12,BINDING,KDE-MC-JOINT,0.0
191,12,BINDING,EMP-JOINT,0.0
191,12,DISTANT,KDE-MC-JOINT,0.0
191,12,DISTANT,EMP-JOINT,0.0
191,12,Q999,KDE-MC-JOINT,0.0
191,12,Q999,EMP-JOINT,0.0
191,12,UNCAPPED,KDE-MC-JOINT,0.0
191,12,UNCAPPED,EMP-JOINT,0.0
191,24,BINDING,KDE-MC-JOINT,9.622783886160834
191,24,BINDING,EMP-JOINT,9.622783886160834
191,24,DISTANT,KDE-MC-JOINT,10.572523553195
191,24,DISTANT,EMP-JOINT,10.572523553195
191,24,Q999,KDE-MC-JOINT,10.406472592517833
191,24,Q999,EMP-JOINT,10.406472592517833
191,24,UNCAPPED,KDE-MC-JOINT,10.666666666666636
191,24,UNCAPPED,EMP-JOINT,10.666666666666636
192,12,BINDING,KDE-MC-JOINT,0.0
192,12,BINDING,EMP-JOINT,0.0
192,12,DISTANT,KDE-MC-JOINT,0.0
192,12,DISTANT,EMP-JOINT,0.0
192,12,Q999,KDE-MC-JOINT,0.0
192,12,Q999,EMP-JOINT,0.0
192,12,UNCAPPED,KDE-MC-JOINT,0.0
192,12,UNCAPPED,EMP-JOINT,0.0
192,24,BINDING,KDE-MC-JOINT,-1.0274436816001329
192,24,BINDING,EMP-JOINT,-1.0274436816001329
192,24,DISTANT,KDE-MC-JOINT,-0.09266054475549987
192,24,DISTANT,EMP-JOINT,-0.09266054475549987
192,24,Q999,KDE-MC-JOINT,-0.2560965296739665
192,24,Q999,EMP-JOINT,-0.2560965296739665
192,24,UNCAPPED,KDE-MC-JOINT,3.382710778154774e-14
192,24,UNCAPPED,EMP-JOINT,3.382710778154774e-14
193,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
193,12,BINDING,EMP-JOINT,-3.1762787327403332
193,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
193,12,DISTANT,EMP-JOINT,-2.7126262968654
193,12,Q999,KDE-MC-JOINT,-2.7936905453849663
193,12,Q999,EMP-JOINT,-2.7936905453849663
193,12,UNCAPPED,KDE-MC-JOINT,3.382710778154774e-14
193,12,UNCAPPED,EMP-JOINT,3.382710778154774e-14
193,24,BINDING,KDE-MC-JOINT,0.0
193,24,BINDING,EMP-JOINT,0.0
193,24,DISTANT,KDE-MC-JOINT,7.952557801085098
193,24,DISTANT,EMP-JOINT,7.952557801085098
193,24,Q999,KDE-MC-JOINT,0.0
193,24,Q999,EMP-JOINT,0.0
193,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
193,24,UNCAPPED,EMP-JOINT,7.999999999999934
194,12,BINDING,KDE-MC-JOINT,0.0
194,12,BINDING,EMP-JOINT,0.0
194,12,DISTANT,KDE-MC-JOINT,0.0
194,12,DISTANT,EMP-JOINT,0.0
194,12,Q999,KDE-MC-JOINT,0.0
194,12,Q999,EMP-JOINT,0.0
194,12,UNCAPPED,KDE-MC-JOINT,0.0
194,12,UNCAPPED,EMP-JOINT,0.0
194,24,BINDING,KDE-MC-JOINT,0.0
194,24,BINDING,EMP-JOINT,0.0
194,24,DISTANT,KDE-MC-JOINT,0.0
194,24,DISTANT,EMP-JOINT,0.0
194,24,Q999,KDE-MC-JOINT,0.0
194,24,Q999,EMP-JOINT,0.0
194,24,UNCAPPED,KDE-MC-JOINT,0.0
194,24,UNCAPPED,EMP-JOINT,0.0
195,12,BINDING,KDE-MC-JOINT,0.0
195,12,BINDING,EMP-JOINT,0.0
195,12,DISTANT,KDE-MC-JOINT,0.0
195,12,DISTANT,EMP-JOINT,0.0
195,12,Q999,KDE-MC-JOINT,0.0
195,12,Q999,EMP-JOINT,0.0
195,12,UNCAPPED,KDE-MC-JOINT,0.0
195,12,UNCAPPED,EMP-JOINT,0.0
195,24,BINDING,KDE-MC-JOINT,0.0
195,24,BINDING,EMP-JOINT,0.0
195,24,DISTANT,KDE-MC-JOINT,0.0
195,24,DISTANT,EMP-JOINT,0.0
195,24,Q999,KDE-MC-JOINT,0.0
195,24,Q999,EMP-JOINT,0.0
195,24,UNCAPPED,KDE-MC-JOINT,0.0
195,24,UNCAPPED,EMP-JOINT,0.0
196,12,BINDING,KDE-MC-JOINT,0.0
196,12,BINDING,EMP-JOINT,0.0
196,12,DISTANT,KDE-MC-JOINT,0.0
196,12,DISTANT,EMP-JOINT,0.0
196,12,Q999,KDE-MC-JOINT,0.0
196,12,Q999,EMP-JOINT,0.0
196,12,UNCAPPED,KDE-MC-JOINT,0.0
196,12,UNCAPPED,EMP-JOINT,0.0
196,24,BINDING,KDE-MC-JOINT,0.0
196,24,BINDING,EMP-JOINT,7.473948835020634
196,24,DISTANT,KDE-MC-JOINT,7.952557801085098
196,24,DISTANT,EMP-JOINT,0.0
196,24,Q999,KDE-MC-JOINT,0.0
196,24,Q999,EMP-JOINT,7.868878576806834
196,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
196,24,UNCAPPED,EMP-JOINT,7.999999999999934
197,12,BINDING,KDE-MC-JOINT,-9.622783886160834
197,12,BINDING,EMP-JOINT,-9.622783886160834
197,12,DISTANT,KDE-MC-JOINT,-10.572523553195
197,12,DISTANT,EMP-JOINT,-10.572523553195
197,12,Q999,KDE-MC-JOINT,-10.406472592517833
197,12,Q999,EMP-JOINT,-10.406472592517833
197,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999969
197,12,UNCAPPED,EMP-JOINT,-7.999999999999969
197,24,BINDING,KDE-MC-JOINT,0.0
197,24,BINDING,EMP-JOINT,0.0
197,24,DISTANT,KDE-MC-JOINT,0.0
197,24,DISTANT,EMP-JOINT,0.0
197,24,Q999,KDE-MC-JOINT,0.0
197,24,Q999,EMP-JOINT,0.0
197,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
197,24,UNCAPPED,EMP-JOINT,7.999999999999934
198,12,BINDING,KDE-MC-JOINT,0.0
198,12,BINDING,EMP-JOINT,0.0
198,12,DISTANT,KDE-MC-JOINT,0.0
198,12,DISTANT,EMP-JOINT,0.0
198,12,Q999,KDE-MC-JOINT,0.0
198,12,Q999,EMP-JOINT,0.0
198,12,UNCAPPED,KDE-MC-JOINT,0.0
198,12,UNCAPPED,EMP-JOINT,0.0
198,24,BINDING,KDE-MC-JOINT,0.0
198,24,BINDING,EMP-JOINT,0.0
198,24,DISTANT,KDE-MC-JOINT,0.0
198,24,DISTANT,EMP-JOINT,0.0
198,24,Q999,KDE-MC-JOINT,0.0
198,24,Q999,EMP-JOINT,0.0
198,24,UNCAPPED,KDE-MC-JOINT,0.0
198,24,UNCAPPED,EMP-JOINT,0.0
199,12,BINDING,KDE-MC-JOINT,0.0
199,12,BINDING,EMP-JOINT,0.0
199,12,DISTANT,KDE-MC-JOINT,0.0
199,12,DISTANT,EMP-JOINT,0.0
199,12,Q999,KDE-MC-JOINT,7.868878576806834
199,12,Q999,EMP-JOINT,0.0
199,12,UNCAPPED,KDE-MC-JOINT,0.0
199,12,UNCAPPED,EMP-JOINT,0.0
199,24,BINDING,KDE-MC-JOINT,2.1488350511402
199,24,BINDING,EMP-JOINT,2.1488350511402
199,24,DISTANT,KDE-MC-JOINT,2.7126262968654
199,24,DISTANT,EMP-JOINT,2.7126262968654
199,24,Q999,KDE-MC-JOINT,2.537594015711
199,24,Q999,EMP-JOINT,2.537594015711
199,24,UNCAPPED,KDE-MC-JOINT,0.0
199,24,UNCAPPED,EMP-JOINT,0.0
